segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value
5966,75.928369,17.650201,75.927575,17.65041,DI,0.15,94.15787,zone_5,Distribution Pipeline,complete,15,60,130
5967,75.931053,17.646387,75.932404,17.645431,DI,0.15,190.65303,zone_5,Distribution Pipeline,complete,15,60,130
5968,75.933575,17.611769,75.933565,17.610211,DI,0.15,172.48058,zone_4,Distribution Pipeline,complete,15,60,130
5969,75.933697,17.613059,75.933216,17.613029,DI,0.15,41.75348,zone_4,Distribution Pipeline,complete,15,60,130
5970,75.93149,17.611022,75.927195,17.602228,DI,0.15,1097.99814,zone_5,Distribution Pipeline,complete,15,60,130
5971,75.93149,17.611022,75.931491,17.611069,DI,0.15,6.00366,zone_4,Distribution Pipeline,complete,15,60,130
5972,75.89739,17.686461,75.894555,17.683305,DI,0.15,463.82376,zone_1,Distribution Pipeline,complete,15,60,130
5973,75.914136,17.624872,75.914947,17.629877,DI,0.15,631.80244,zone_5,Distribution Pipeline,complete,15,60,130
5974,75.903124,17.625892,75.900793,17.626051,DI,0.15,248.06748,zone_5,Distribution Pipeline,complete,15,60,130
5975,75.914841,17.627454,75.917989,17.627532,DI,0.15,334.31626,zone_5,Distribution Pipeline,complete,15,60,130
5976,75.905598,17.628485,75.904447,17.628071,DI,0.15,130.55246,zone_5,Distribution Pipeline,complete,15,60,130
5977,75.911877,17.63146,75.912145,17.630558,DI,0.15,102.93604,zone_5,Distribution Pipeline,complete,15,60,130
5978,75.910153,17.628576,75.9148,17.628525,DI,0.15,524.86271,zone_5,Distribution Pipeline,complete,15,60,130
5979,75.905301,17.625815,75.905334,17.626801,DI,0.15,109.16345,zone_5,Distribution Pipeline,complete,15,60,130
5980,75.905389,17.625814,75.905055,17.624306,DI,0.15,179.19963,zone_5,Distribution Pipeline,complete,15,60,130
5981,75.902799,17.622843,75.905805,17.622504,DI,0.15,321.16398,zone_5,Distribution Pipeline,complete,15,60,130
5982,75.907038,17.629091,75.907009,17.629817,DI,0.15,80.80815,zone_5,Distribution Pipeline,complete,15,60,130
5983,75.909983,17.628243,75.908296,17.62812,DI,0.15,179.60195,zone_5,Distribution Pipeline,complete,15,60,130
5984,75.909424,17.626674,75.90939,17.626671,DI,0.15,3.57249,zone_5,Distribution Pipeline,complete,15,60,130
5985,75.909488,17.627086,75.911904,17.626816,DI,0.15,292.19971,zone_5,Distribution Pipeline,complete,15,60,130
5986,75.904385,17.689482,75.904306,17.68944,CI,0.2,9.61219,zone_2,Distribution Pipeline,complete,35,50,100
5987,75.905455,17.689954,75.905404,17.689955,CI,0.2,5.39324,zone_2,Distribution Pipeline,complete,35,50,100
5988,75.915624,17.670261,75.916091,17.670265,CI,0.2,49.56331,zone_8,Distribution Pipeline,complete,35,50,100
5989,75.922719,17.680755,75.921916,17.680427,CI,0.2,92.60572,zone_2,Distribution Pipeline,complete,35,50,100
5990,75.934985,17.657671,75.938573,17.657094,CI,0.2,386.04332,zone_3,Distribution Pipeline,complete,35,50,100
5991,75.938225,17.663439,75.941431,17.662923,CI,0.2,345.02329,zone_2,Distribution Pipeline,complete,35,50,100
5992,75.922089,17.647569,75.920926,17.647109,CI,0.2,133.48803,zone_5,Distribution Pipeline,complete,35,50,100
5993,75.92155,17.648762,75.92184,17.648103,CI,0.2,79.18205,zone_5,Distribution Pipeline,complete,35,50,100
5994,75.898,17.634922,75.898777,17.634932,CI,0.2,82.41749,zone_5,Distribution Pipeline,complete,35,50,100
5995,75.896385,17.625892,75.89598,17.623182,CI,0.2,310.33863,zone_5,Distribution Pipeline,complete,35,50,100
5996,75.89598,17.623182,75.896807,17.623102,CI,0.2,88.15576,zone_5,Distribution Pipeline,complete,35,50,100
5997,75.898791,17.62629,75.900817,17.62701,CI,0.2,229.3198,zone_5,Distribution Pipeline,complete,35,50,100
5998,75.914733,17.644679,75.914076,17.64422,CI,0.2,96.64529,zone_5,Distribution Pipeline,complete,35,50,100
5999,75.913344,17.643785,75.91514,17.642139,CI,0.2,347.93177,zone_5,Distribution Pipeline,complete,35,50,100
6000,75.914975,17.658514,75.917659,17.657956,CI,0.2,309.85524,zone_8,Distribution Pipeline,complete,35,50,100
6001,75.91865,17.657601,75.917659,17.657956,CI,0.2,112.31449,zone_8,Distribution Pipeline,complete,35,50,100
6002,75.917659,17.657956,75.915028,17.659155,CI,0.2,317.35408,zone_8,Distribution Pipeline,complete,35,50,100
6003,75.930723,17.67234,75.926932,17.667184,CI,0.2,919.23206,zone_2,Distribution Pipeline,complete,35,50,100
6004,75.924304,17.662651,75.925691,17.662269,CI,0.2,153.78762,zone_4,Distribution Pipeline,complete,35,50,100
6005,75.921303,17.669038,75.921817,17.669042,CI,0.2,56.84838,zone_8,Distribution Pipeline,complete,35,50,100
6006,75.912773,17.69057,75.912605,17.690599,CI,0.2,18.13853,zone_2,Distribution Pipeline,complete,35,50,100
6007,75.912605,17.690599,75.912348,17.690603,CI,0.2,32.50934,zone_2,Distribution Pipeline,complete,35,50,100
6008,75.904557,17.689568,75.904385,17.689482,CI,0.2,20.59269,zone_2,Distribution Pipeline,complete,35,50,100
6009,75.905404,17.689955,75.904557,17.689568,CI,0.2,102.6551,zone_2,Distribution Pipeline,complete,35,50,100
6010,75.899669,17.686349,75.898495,17.687499,CI,0.2,179.97947,zone_1,Distribution Pipeline,complete,35,50,100
6011,75.910469,17.684338,75.911272,17.684297,CI,0.2,85.52903,zone_3,Distribution Pipeline,complete,35,50,100
6012,75.906292,17.683613,75.907351,17.68361,CI,0.2,112.33389,zone_1,Distribution Pipeline,complete,35,50,100
6013,75.902097,17.684267,75.901082,17.682166,CI,0.2,260.38704,zone_1,Distribution Pipeline,complete,35,50,100
6014,75.905204,17.683644,75.906292,17.683613,CI,0.2,115.59806,zone_1,Distribution Pipeline,complete,35,50,100
6015,75.899386,17.682444,75.90104,17.682148,CI,0.2,178.53213,zone_1,Distribution Pipeline,complete,35,50,100
6016,75.9038,17.687675,75.903768,17.687727,CI,0.2,6.59706,zone_1,Distribution Pipeline,complete,35,50,100
6017,75.898665,17.687325,75.898979,17.689312,CI,0.2,307.10928,zone_1,Distribution Pipeline,complete,35,50,100
6018,75.902611,17.686906,75.903635,17.685493,CI,0.2,194.27737,zone_1,Distribution Pipeline,complete,35,50,100
6019,75.914894,17.6626,75.917273,17.663341,CI,0.2,265.52402,zone_8,Distribution Pipeline,complete,35,50,100
6020,75.917273,17.663341,75.915021,17.665809,CI,0.2,364.46095,zone_8,Distribution Pipeline,complete,35,50,100
6021,75.917273,17.663341,75.917576,17.663462,CI,0.2,34.82791,zone_8,Distribution Pipeline,complete,35,50,100
6022,75.916089,17.671458,75.914219,17.671477,CI,0.2,201.65034,zone_8,Distribution Pipeline,complete,35,50,100
6023,75.914146,17.66709,75.914013,17.66743,CI,0.2,43.55236,zone_8,Distribution Pipeline,complete,35,50,100
6024,75.915024,17.668798,75.914415,17.668801,CI,0.2,64.65235,zone_8,Distribution Pipeline,complete,35,50,100
6025,75.915518,17.669946,75.914324,17.669948,CI,0.2,126.69674,zone_8,Distribution Pipeline,complete,35,50,100
6026,75.904769,17.654609,75.901879,17.649233,CI,0.2,708.53009,zone_6,Distribution Pipeline,complete,35,50,100
6027,75.902709,17.653849,75.901391,17.656222,CI,0.2,319.06702,zone_7,Distribution Pipeline,complete,35,50,100
6028,75.905548,17.658791,75.904156,17.658777,CI,0.2,147.74306,zone_7,Distribution Pipeline,complete,35,50,100
6029,75.904156,17.658777,75.902255,17.658932,CI,0.2,220.72661,zone_7,Distribution Pipeline,complete,35,50,100
6030,75.923104,17.651647,75.924662,17.650121,CI,0.2,343.70218,zone_5,Distribution Pipeline,complete,35,50,100
6031,75.924662,17.650121,75.928207,17.648482,CI,0.2,549.6659,zone_5,Distribution Pipeline,complete,35,50,100
6032,75.918472,17.675974,75.91827,17.676161,CI,0.2,35.97238,zone_3,Distribution Pipeline,complete,35,50,100
6033,75.922486,17.681758,75.921506,17.680592,CI,0.2,211.09478,zone_2,Distribution Pipeline,complete,35,50,100
6034,75.922733,17.680652,75.921104,17.679979,CI,0.2,188.19442,zone_2,Distribution Pipeline,complete,35,50,100
6035,75.922462,17.674595,75.920222,17.674916,CI,0.2,240.29744,zone_3,Distribution Pipeline,complete,35,50,100
6036,75.923769,17.678201,75.923654,17.680373,CI,0.2,240.68602,zone_2,Distribution Pipeline,complete,35,50,100
6037,75.92226,17.673106,75.921241,17.672019,CI,0.2,317.21653,zone_3,Distribution Pipeline,complete,35,50,100
6038,75.949367,17.667952,75.94959,17.667897,CI,0.2,24.40983,zone_2,Distribution Pipeline,complete,35,50,100
6039,75.94959,17.667897,75.949784,17.667849,CI,0.2,21.23289,zone_2,Distribution Pipeline,complete,35,50,100
6040,75.949784,17.667849,75.949994,17.667797,CI,0.2,23.07642,zone_2,Distribution Pipeline,complete,35,50,100
6041,75.949994,17.667797,75.950889,17.667578,CI,0.2,98.00192,zone_2,Distribution Pipeline,complete,35,50,100
6042,75.948318,17.665926,75.947959,17.66605,CI,0.2,40.52143,zone_2,Distribution Pipeline,complete,35,50,100
6043,75.947923,17.666063,75.948205,17.667594,CI,0.2,203.23413,zone_2,Distribution Pipeline,complete,35,50,100
6044,75.947644,17.666159,75.947399,17.666245,CI,0.2,27.67828,zone_2,Distribution Pipeline,complete,35,50,100
6045,75.947699,17.667852,75.947374,17.667035,CI,0.2,96.82371,zone_2,Distribution Pipeline,complete,35,50,100
6046,75.947374,17.667035,75.946592,17.667314,CI,0.2,88.54256,zone_2,Distribution Pipeline,complete,35,50,100
6047,75.947552,17.667519,75.946822,17.667856,CI,0.2,85.87476,zone_2,Distribution Pipeline,complete,35,50,100
6048,75.951085,17.668436,75.949568,17.668712,CI,0.2,163.93538,zone_2,Distribution Pipeline,complete,35,50,100
6049,75.920263,17.688641,75.919906,17.68949,CI,0.2,101.21436,zone_2,Distribution Pipeline,complete,35,50,100
6050,75.914093,17.681188,75.914012,17.682539,CI,0.2,154.46589,zone_3,Distribution Pipeline,complete,35,50,100
6051,75.917762,17.687721,75.91789,17.687753,CI,0.2,14.0012,zone_2,Distribution Pipeline,complete,35,50,100
6052,75.913922,17.690677,75.913019,17.690527,CI,0.2,112.849,zone_2,Distribution Pipeline,complete,35,50,100
6053,75.913018,17.690527,75.912773,17.69057,CI,0.2,26.46742,zone_2,Distribution Pipeline,complete,35,50,100
6054,75.912773,17.69057,75.912605,17.690599,CI,0.2,18.13853,zone_2,Distribution Pipeline,complete,35,50,100
6055,75.912605,17.690599,75.912348,17.690603,CI,0.2,32.50934,zone_2,Distribution Pipeline,complete,35,50,100
6056,75.920075,17.686061,75.919075,17.684527,CI,0.2,206.18934,zone_2,Distribution Pipeline,complete,35,50,100
6057,75.913954,17.683392,75.912075,17.684275,CI,0.2,290.94536,zone_3,Distribution Pipeline,complete,35,50,100
6058,75.911616,17.684294,75.912075,17.684275,CI,0.2,48.7923,zone_3,Distribution Pipeline,complete,35,50,100
6059,75.921115,17.689955,75.919906,17.68949,CI,0.2,236.58255,zone_2,Distribution Pipeline,complete,35,50,100
6060,75.921115,17.689955,75.921608,17.689235,CI,0.2,95.42065,zone_2,Distribution Pipeline,complete,35,50,100
6061,75.898417,17.684812,75.899578,17.686238,CI,0.2,200.61742,zone_1,Distribution Pipeline,complete,35,50,100
6062,75.933804,17.663334,75.930048,17.664424,CI,0.2,443.2111,zone_3,Distribution Pipeline,complete,35,50,100
6063,75.934298,17.654065,75.936428,17.65313,CI,0.2,248.61249,zone_4,Distribution Pipeline,complete,35,50,100
6064,75.891432,17.63639,75.892126,17.636409,CI,0.2,75.08612,zone_5,Distribution Pipeline,complete,35,50,100
6065,75.888143,17.641568,75.888387,17.642636,CI,0.2,120.97397,zone_5,Distribution Pipeline,complete,35,50,100
6066,75.890255,17.645501,75.888794,17.645865,CI,0.2,165.29982,zone_5,Distribution Pipeline,complete,35,50,100
6067,75.886625,17.641977,75.886655,17.642003,CI,0.2,4.2584,zone_5,Distribution Pipeline,complete,35,50,100
6068,75.886655,17.642003,75.886334,17.64229,CI,0.2,49.15908,zone_5,Distribution Pipeline,complete,35,50,100
6069,75.888959,17.638477,75.885595,17.638978,CI,0.2,361.25814,zone_5,Distribution Pipeline,complete,35,50,100
6070,75.894802,17.638023,75.894313,17.636882,CI,0.2,167.53369,zone_5,Distribution Pipeline,complete,35,50,100
6071,75.894802,17.638023,75.896271,17.637007,CI,0.2,266.02876,zone_5,Distribution Pipeline,complete,35,50,100
6072,75.922847,17.660763,75.923229,17.660718,CI,0.2,40.82291,zone_4,Distribution Pipeline,complete,35,50,100
6073,75.926956,17.657023,75.927031,17.657183,CI,0.2,19.43166,zone_4,Distribution Pipeline,complete,35,50,100
6074,75.923077,17.660091,75.922847,17.660763,CI,0.2,107.8934,zone_4,Distribution Pipeline,complete,35,50,100
6075,75.923229,17.660718,75.923621,17.660675,CI,0.2,41.83759,zone_4,Distribution Pipeline,complete,35,50,100
6076,75.923229,17.660718,75.923349,17.661872,CI,0.2,128.30835,zone_4,Distribution Pipeline,complete,35,50,100
6077,75.922847,17.660763,75.922887,17.661402,CI,0.2,74.29214,zone_4,Distribution Pipeline,complete,35,50,100
6078,75.92015,17.658814,75.920017,17.658451,CI,0.2,42.54754,zone_8,Distribution Pipeline,complete,35,50,100
6079,75.93054,17.635831,75.930589,17.635872,CI,0.2,6.82255,zone_4,Distribution Pipeline,complete,35,50,100
6080,75.92745,17.642845,75.926444,17.642595,CI,0.2,113.26364,zone_5,Distribution Pipeline,complete,35,50,100
6081,75.925915,17.65355,75.925089,17.6539,CI,0.2,95.89069,zone_4,Distribution Pipeline,complete,35,50,100
6082,75.909061,17.632071,75.909072,17.631259,CI,0.2,89.89788,zone_5,Distribution Pipeline,complete,35,50,100
6083,75.908605,17.637495,75.906742,17.638142,CI,0.2,210.28757,zone_5,Distribution Pipeline,complete,35,50,100
6084,75.907858,17.63207,75.907911,17.635125,CI,0.2,347.71577,zone_5,Distribution Pipeline,complete,35,50,100
6085,75.904495,17.632067,75.904774,17.635058,CI,0.2,334.08668,zone_5,Distribution Pipeline,complete,35,50,100
6086,75.904495,17.632067,75.902756,17.630626,CI,0.2,346.74881,zone_5,Distribution Pipeline,complete,35,50,100
6087,75.902756,17.630626,75.900998,17.63065,CI,0.2,186.50501,zone_5,Distribution Pipeline,complete,35,50,100
6088,75.902766,17.630704,75.899826,17.631936,CI,0.2,450.15853,zone_5,Distribution Pipeline,complete,35,50,100
6089,75.898875,17.675906,75.898868,17.677742,CI,0.2,204.61004,zone_1,Distribution Pipeline,complete,35,50,100
6090,75.898875,17.675906,75.898517,17.675315,CI,0.2,75.5644,zone_1,Distribution Pipeline,complete,35,50,100
6091,75.900921,17.685279,75.899361,17.68237,CI,0.2,366.28813,zone_1,Distribution Pipeline,complete,35,50,100
6092,75.91191,17.689565,75.900933,17.685293,CI,0.2,1312.83695,zone_1,Distribution Pipeline,complete,35,50,100
6093,75.932242,17.656705,75.931645,17.655422,CI,0.2,163.33952,zone_3,Distribution Pipeline,complete,35,50,100
6094,75.931712,17.655394,75.934298,17.654065,CI,0.2,320.97297,zone_4,Distribution Pipeline,complete,35,50,100
6095,75.883882,17.672741,75.883838,17.672728,CI,0.2,4.80988,zone_6,Distribution Pipeline,complete,35,50,100
6096,75.883905,17.672748,75.883882,17.672741,CI,0.2,2.57658,zone_6,Distribution Pipeline,complete,35,50,100
6097,75.884269,17.672856,75.883905,17.672748,CI,0.2,40.44338,zone_6,Distribution Pipeline,complete,35,50,100
6098,75.924863,17.692408,75.924838,17.692479,CI,0.2,8.25805,zone_2,Distribution Pipeline,complete,35,50,100
6099,75.923901,17.691505,75.923847,17.691551,CI,0.2,7.62814,zone_2,Distribution Pipeline,complete,35,50,100
6100,75.88139,17.655467,75.880671,17.654648,CI,0.2,118.49285,zone_6,Distribution Pipeline,complete,35,50,100
6101,75.917273,17.672531,75.916832,17.672644,CI,0.2,48.45902,zone_8,Distribution Pipeline,complete,35,50,100
6102,75.916832,17.672644,75.916746,17.672666,CI,0.2,9.37341,zone_8,Distribution Pipeline,complete,35,50,100
6103,75.921211,17.652173,75.921651,17.653423,CI,0.2,146.00175,zone_5,Distribution Pipeline,complete,35,50,100
6104,75.91549,17.689671,75.915726,17.689677,CI,0.2,24.98317,zone_2,Distribution Pipeline,complete,35,50,100
6105,75.915486,17.689737,75.91549,17.689671,CI,0.2,7.23395,zone_2,Distribution Pipeline,complete,35,50,100
6106,75.913922,17.690677,75.913916,17.690784,CI,0.2,11.87405,zone_2,Distribution Pipeline,complete,35,50,100
6107,75.887847,17.68296,75.887659,17.682546,CI,0.2,50.01103,zone_1,Distribution Pipeline,complete,35,50,100
6108,75.88532,17.642212,75.885292,17.641931,CI,0.2,31.27924,zone_5,Distribution Pipeline,complete,35,50,100
6109,75.885292,17.641931,75.885179,17.64109,CI,0.2,93.82499,zone_5,Distribution Pipeline,complete,35,50,100
6110,75.885179,17.64109,75.884921,17.639129,CI,0.2,218.76531,zone_5,Distribution Pipeline,complete,35,50,100
6111,75.922248,17.639707,75.92225,17.639364,CI,0.2,37.91989,zone_5,Distribution Pipeline,complete,35,50,100
6112,75.865103,17.701336,75.86491,17.700967,CI,0.2,45.7785,zone_1,Distribution Pipeline,complete,35,50,100
6113,75.86491,17.700967,75.860349,17.702361,CI,0.2,509.42167,zone_1,Distribution Pipeline,complete,35,50,100
6114,75.88664,17.674196,75.884269,17.672856,CI,0.2,296.33958,zone_6,Distribution Pipeline,complete,35,50,100
6115,75.883838,17.672728,75.882537,17.672285,CI,0.2,146.54054,zone_6,Distribution Pipeline,complete,35,50,100
6116,75.888103,17.675031,75.88664,17.674196,CI,0.2,191.48176,zone_6,Distribution Pipeline,complete,35,50,100
6117,75.891996,17.676966,75.894369,17.675041,CI,0.2,409.21363,zone_6,Distribution Pipeline,complete,35,50,100
6118,75.893063,17.680262,75.893143,17.680264,CI,0.2,11.21998,zone_1,Distribution Pipeline,complete,35,50,100
6119,75.897102,17.627998,75.895898,17.624124,CI,0.2,467.11188,zone_5,Distribution Pipeline,complete,35,50,100
6120,75.896926,17.628039,75.897722,17.632721,CI,0.2,527.74859,zone_5,Distribution Pipeline,complete,35,50,100
6121,75.923639,17.63488,75.922596,17.634072,CI,0.2,142.26172,zone_5,Distribution Pipeline,complete,35,50,100
6122,75.91032,17.658501,75.909926,17.660037,CI,0.2,199.76504,zone_8,Distribution Pipeline,complete,35,50,100
6123,75.910561,17.660242,75.911261,17.66221,CI,0.2,234.63731,zone_8,Distribution Pipeline,complete,35,50,100
6124,75.945111,17.679238,75.945286,17.678922,CI,0.2,55.85541,zone_2,Distribution Pipeline,complete,35,50,100
6125,75.945286,17.678922,75.9471,17.678048,CI,0.2,280.54919,zone_2,Distribution Pipeline,complete,35,50,100
6126,75.945473,17.681766,75.946624,17.685411,CI,0.2,456.83271,zone_2,Distribution Pipeline,complete,35,50,100
6127,75.944355,17.681938,75.945236,17.685706,CI,0.2,428.64178,zone_2,Distribution Pipeline,complete,35,50,100
6128,75.945219,17.685709,75.945062,17.685745,CI,0.2,17.14766,zone_2,Distribution Pipeline,complete,35,50,100
6129,75.9434,17.681019,75.944656,17.685851,CI,0.2,623.98478,zone_2,Distribution Pipeline,complete,35,50,100
6130,75.951226,17.681858,75.952586,17.681555,CI,0.2,158.2559,zone_2,Distribution Pipeline,complete,35,50,100
6131,75.947185,17.678103,75.947235,17.678097,CI,0.2,6.53253,zone_2,Distribution Pipeline,complete,35,50,100
6132,75.947506,17.686696,75.943325,17.686989,CI,0.2,444.78044,zone_2,Distribution Pipeline,complete,35,50,100
6133,75.945219,17.685709,75.945813,17.68559,CI,0.2,67.41289,zone_2,Distribution Pipeline,complete,35,50,100
6134,75.929375,17.68708,75.928877,17.688573,CI,0.2,173.59128,zone_2,Distribution Pipeline,complete,35,50,100
6135,75.929375,17.68708,75.929409,17.685876,CI,0.2,153.83622,zone_2,Distribution Pipeline,complete,35,50,100
6136,75.93169,17.688321,75.929375,17.68708,CI,0.2,284.41147,zone_2,Distribution Pipeline,complete,35,50,100
6137,75.931621,17.689971,75.930362,17.692465,CI,0.2,344.69625,zone_2,Distribution Pipeline,complete,35,50,100
6138,75.934765,17.689792,75.934792,17.689719,CI,0.2,8.58202,zone_2,Distribution Pipeline,complete,35,50,100
6139,75.930362,17.692465,75.930035,17.692505,CI,0.2,35.02514,zone_2,Distribution Pipeline,complete,35,50,100
6140,75.930362,17.692465,75.93034,17.693428,CI,0.2,107.44875,zone_2,Distribution Pipeline,complete,35,50,100
6141,75.928877,17.688573,75.926952,17.693253,CI,0.2,557.69071,zone_2,Distribution Pipeline,complete,35,50,100
6142,75.92704,17.693784,75.925988,17.69344,CI,0.2,188.9509,zone_2,Distribution Pipeline,complete,35,50,100
6143,75.931737,17.688351,75.93169,17.688321,CI,0.2,5.89084,zone_2,Distribution Pipeline,complete,35,50,100
6144,75.932792,17.689021,75.932826,17.688964,CI,0.2,7.26647,zone_2,Distribution Pipeline,complete,35,50,100
6145,75.934831,17.689805,75.934855,17.689737,CI,0.2,7.91692,zone_2,Distribution Pipeline,complete,35,50,100
6146,75.933735,17.689438,75.933767,17.689357,CI,0.2,12.15343,zone_2,Distribution Pipeline,complete,35,50,100
6147,75.931737,17.688351,75.946087,17.694306,CI,0.2,1769.53807,zone_2,Distribution Pipeline,complete,35,50,100
6148,75.88139,17.655467,75.882251,17.656361,CI,0.2,134.71988,zone_6,Distribution Pipeline,complete,35,50,100
6149,75.884879,17.653674,75.881467,17.655432,CI,0.2,411.14768,zone_6,Distribution Pipeline,complete,35,50,100
6150,75.881467,17.655432,75.88139,17.655467,CI,0.2,9.02758,zone_6,Distribution Pipeline,complete,35,50,100
6151,75.927096,17.668005,75.927921,17.668016,CI,0.2,106.61821,zone_3,Distribution Pipeline,complete,35,50,100
6152,75.926597,17.665537,75.92865,17.66528,CI,0.2,234.48228,zone_4,Distribution Pipeline,complete,35,50,100
6153,75.903264,17.687326,75.903182,17.687457,CI,0.2,16.91678,zone_1,Distribution Pipeline,complete,35,50,100
6154,75.903247,17.687313,75.902335,17.68845,CI,0.2,168.45286,zone_1,Distribution Pipeline,complete,35,50,100
6155,75.910609,17.668855,75.914325,17.668804,CI,0.2,398.76812,zone_7,Distribution Pipeline,complete,35,50,100
6156,75.91646,17.672167,75.914585,17.67269,CI,0.2,208.41695,zone_8,Distribution Pipeline,complete,35,50,100
6157,75.910393,17.673509,75.910738,17.673351,CI,0.2,40.5934,zone_8,Distribution Pipeline,complete,35,50,100
6158,75.913052,17.660822,75.914408,17.659501,CI,0.2,248.38857,zone_8,Distribution Pipeline,complete,35,50,100
6159,75.910957,17.651503,75.909206,17.651683,CI,0.2,201.47536,zone_8,Distribution Pipeline,complete,35,50,100
6160,75.904078,17.651051,75.904606,17.650343,CI,0.2,96.42234,zone_8,Distribution Pipeline,complete,35,50,100
6161,75.914645,17.656029,75.916011,17.655495,CI,0.2,157.86432,zone_8,Distribution Pipeline,complete,35,50,100
6162,75.914863,17.657425,75.917331,17.656683,CI,0.2,274.71247,zone_8,Distribution Pipeline,complete,35,50,100
6163,75.914871,17.657488,75.917344,17.656712,CI,0.2,276.25697,zone_8,Distribution Pipeline,complete,35,50,100
6164,75.912911,17.651468,75.90986,17.651555,CI,0.2,326.03272,zone_5,Distribution Pipeline,complete,35,50,100
6165,75.912511,17.653844,75.912911,17.651468,CI,0.2,810.74307,zone_5,Distribution Pipeline,complete,35,50,100
6166,75.884515,17.66768,75.884446,17.669158,CI,0.2,163.82535,zone_6,Distribution Pipeline,complete,35,50,100
6167,75.888971,17.664513,75.888867,17.663108,CI,0.2,161.95049,zone_6,Distribution Pipeline,complete,35,50,100
6168,75.887355,17.670086,75.889124,17.668808,CI,0.2,330.5947,zone_6,Distribution Pipeline,complete,35,50,100
6169,75.885831,17.668943,75.888384,17.669007,CI,0.2,271.22626,zone_6,Distribution Pipeline,complete,35,50,100
6170,75.888971,17.664513,75.889762,17.664453,CI,0.2,86.58157,zone_6,Distribution Pipeline,complete,35,50,100
6171,75.883796,17.667558,75.889178,17.668743,CI,0.2,605.08141,zone_6,Distribution Pipeline,complete,35,50,100
6172,75.863627,17.66562,75.869963,17.665589,CI,0.2,683.92185,zone_6,Distribution Pipeline,complete,35,50,100
6173,75.888384,17.669007,75.889124,17.668808,CI,0.2,111.40551,zone_6,Distribution Pipeline,complete,35,50,100
6174,75.889124,17.668808,75.889124,17.668773,CI,0.2,3.81533,zone_6,Distribution Pipeline,complete,35,50,100
6175,75.888971,17.664513,75.889111,17.665987,CI,0.2,469.37642,zone_6,Distribution Pipeline,complete,35,50,100
6176,75.840683,17.668293,75.826878,17.667517,CI,0.2,1478.0791,zone_6,Distribution Pipeline,complete,35,50,100
6177,75.932675,17.679645,75.932601,17.680705,CI,0.2,117.66589,zone_2,Distribution Pipeline,complete,35,50,100
6178,75.922729,17.68068,75.927763,17.682772,CI,0.2,582.13662,zone_2,Distribution Pipeline,complete,35,50,100
6179,75.942892,17.673402,75.944202,17.673288,CI,0.2,139.62632,zone_2,Distribution Pipeline,complete,35,50,100
6180,75.950721,17.674168,75.950268,17.674392,CI,0.2,54.03244,zone_2,Distribution Pipeline,complete,35,50,100
6181,75.952124,17.677543,75.953651,17.677074,CI,0.2,170.10615,zone_2,Distribution Pipeline,complete,35,50,100
6182,75.950978,17.657443,75.951473,17.658642,CI,0.2,159.52122,zone_3,Distribution Pipeline,complete,35,50,100
6183,75.951779,17.676654,75.953004,17.676286,CI,0.2,136.1535,zone_2,Distribution Pipeline,complete,35,50,100
6184,75.951779,17.676654,75.947235,17.678097,CI,0.2,538.99101,zone_2,Distribution Pipeline,complete,35,50,100
6185,75.953004,17.676286,75.953476,17.676133,CI,0.2,52.82186,zone_2,Distribution Pipeline,complete,35,50,100
6186,75.951748,17.676663,75.950647,17.673997,CI,0.2,317.40562,zone_2,Distribution Pipeline,complete,35,50,100
6187,75.943163,17.675161,75.945594,17.675016,CI,0.2,259.66802,zone_2,Distribution Pipeline,complete,35,50,100
6188,75.949022,17.667178,75.950647,17.673997,CI,0.2,789.32431,zone_2,Distribution Pipeline,complete,35,50,100
6189,75.91549,17.689671,75.914595,17.689672,CI,0.2,100.33827,zone_2,Distribution Pipeline,complete,35,50,100
6190,75.914595,17.689672,75.913922,17.690677,CI,0.2,165.5783,zone_2,Distribution Pipeline,complete,35,50,100
6191,75.942855,17.681167,75.942969,17.685416,CI,0.2,470.55924,zone_2,Distribution Pipeline,complete,35,50,100
6192,75.942887,17.682117,75.941364,17.682181,CI,0.2,161.81799,zone_2,Distribution Pipeline,complete,35,50,100
6193,75.942916,17.682968,75.941805,17.683035,CI,0.2,118.06881,zone_2,Distribution Pipeline,complete,35,50,100
6194,75.935401,17.68379,75.935376,17.684045,CI,0.2,28.37146,zone_2,Distribution Pipeline,complete,35,50,100
6195,75.938435,17.683497,75.93855,17.684628,CI,0.2,125.71347,zone_2,Distribution Pipeline,complete,35,50,100
6196,75.938435,17.683497,75.939208,17.683425,CI,0.2,82.4216,zone_2,Distribution Pipeline,complete,35,50,100
6197,75.935088,17.682468,75.935041,17.683055,CI,0.2,65.18272,zone_2,Distribution Pipeline,complete,35,50,100
6198,75.935041,17.683055,75.935754,17.682789,CI,0.2,110.40383,zone_2,Distribution Pipeline,complete,35,50,100
6199,75.933808,17.683214,75.931199,17.6835,CI,0.2,372.92728,zone_2,Distribution Pipeline,complete,35,50,100
6200,75.931585,17.682457,75.931961,17.681446,CI,0.2,118.75132,zone_2,Distribution Pipeline,complete,35,50,100
